id,Valid test,Lap Shear joint substrate aluminum thickness (m),Average thickness of the adhesive layer (m),Spacer shim thickness (m),Fillet,Mixing to Applied Pressure Time (s),Temperature at sample preparation (°C),Humidity at sample preparation (%),Actual experimental test temperature (°C),Test humidity (%),Extension shift (in),Max load (N),Max strength (Pa),Extension at Max Load (m),Area under the curve to max load - Riemann Sums (N.mm),Extension at complete failure (m),Total under the curve - Riemann Sums (N.mm),Adhesive underfilled,Adhesive fill quality,Mode-of-failure,Test frame,Load cell
723,1,0.00229,0.000305,0.000381,0,900,22.2,53,25.1,42,-0.0118,5050,15700000,0.00209,5030,0.00214,5250,0,4,0,2,5
724,0,0.00114,0.000737,0.000762,0,900,22.7,52,24.4,46,0,0.509,1580,8.50E-07,0.00102,8.46E-05,-2.21,0,3,0,1,4
725,1,0.00114,0.000762,0.000762,0,900,22.7,52,24.6,46,-0.00689,3250,10100000,0.00221,4080,0.00258,4630,0,4,0,1,4
726,1,0.00114,0.000813,0.000762,0,900,22.7,52,25,45,-0.0065,2990,9280000,0.00244,3940,0.00287,4420,0,3,0,1,4
727,1,0.00114,0.000686,0.000762,0,900,22.7,52,25,44,-0.00866,3180,9860000,0.00222,3950,0.00287,4590,0,2,0,1,4
728,1,0.00114,0.000711,0.000762,0,900,22.7,52,25,43,-0.00984,3430,10600000,0.00202,4220,0.00221,4830,0,3,0,1,4
729,0,0.00114,0.000711,0.000762,0,900,22.7,52,25,43,-0.00984,3440,10700000,0.00229,4270,0.00245,4780,0,4,0,1,4
730,1,0.00114,0.000864,0.000762,0,900,22.7,52,25,43,-0.00984,3570,11100000,0.00236,4800,0.00264,5360,0,4,0,1,4
731,0,0.00114,0.000762,0.000762,0,900,22.7,52,25,43,-0.00984,3340,10300000,0.00214,4250,0.00283,4980,0,4,0,1,4
732,0,0.00114,0.000737,0.000762,0,900,22.7,52,25,42,-0.00984,2050,6350000,0.00165,2170,0.00252,2830,0,2,0,1,4
733,1,0.00114,0.000787,0.000762,0,900,22.7,52,25,43,-0.00866,3640,11300000,0.0022,4870,0.00233,5310,0,2,0,1,4
734,1,0.00114,0.000711,0.000762,0,900,22.7,52,25,43,-0.00965,3020,9370000,0.00188,3430,0.00204,3890,0,3,1,1,4
735,1,0.00114,0.000711,0.000762,0,900,22.7,52,25,43,-0.00984,2850,8840000,0.00202,3440,0.00231,3910,0,2,1,1,4
736,1,0.00114,0.000711,0.000762,0,900,22.7,52,25,42,-0.00866,2240,6940000,0.00158,2160,0.00181,2630,0,2,1,1,4
737,1,0.00114,0.000737,0.000762,0,900,22.7,52,25,42,-0.00827,2390,7410000,0.00188,2830,0.00222,3250,0,0,1,1,4
738,1,0.00114,0.000737,0.000762,0,900,22.7,52,25,43,-0.00965,3070,9530000,0.00179,3480,0.00198,4000,0,2,1,1,4
739,1,0.00114,0.000813,0.000762,0,900,22.7,52,25,42,-0.00846,3310,10300000,0.00187,3800,0.00237,4630,0,2,0,1,4
740,1,0.00114,0.000787,0.000762,0,900,22.7,52,25,42,-0.00787,3480,10800000,0.00198,4200,0.00259,5060,0,3,0,1,4
741,1,0.00114,0.000762,0.000762,0,900,22.7,52,25,42,-0.00886,3770,11700000,0.00216,5090,0.00251,5780,0,2,0,1,4
742,1,0.00114,0.000787,0.000762,0,900,22.7,52,25,42,-0.00846,3780,11700000,0.0022,5140,0.00252,5770,0,3,0,1,4
743,1,0.00114,0.000787,0.000762,0,900,22.7,52,25,42,-0.00984,3780,11700000,0.00209,5030,0.00238,5710,0,3,0,1,4
744,1,0.00152,0.000457,0.000762,0,900,22.7,52,25,42,-0.00984,4330,13400000,0.00202,5330,0.0021,5650,0,4,0,1,4
745,1,0.00152,0.000432,0.000762,0,900,22.7,52,25.6,42,-0.00886,4350,13500000,0.00205,5210,0.00211,5470,0,4,0,1,4
746,1,0.00152,0.000381,0.000762,0,900,22.7,52,25,42,-0.00846,4210,13000000,0.00211,4980,0.00217,5250,0,4,0,1,4
747,1,0.00152,0.000432,0.000762,0,900,22.7,52,25.5,42,-0.0102,4280,13300000,0.00201,5190,0.0021,5540,0,4,0,1,4
748,1,0.00152,0.000483,0.000762,0,900,22.7,52,25.3,42,-0.00945,4340,13400000,0.00203,5320,0.00215,5810,0,4,0,1,4
749,1,0.00152,0.000457,0.000762,0,900,22.7,52,25.4,43,-0.0126,4530,14000000,0.00195,5130,0.00205,5550,0,4,0,1,4
750,1,0.00152,0.000356,0.000762,0,900,22.7,52,25.3,43,-0.0118,3990,12400000,0.00193,4270,0.00205,4740,0,4,0,1,4
751,1,0.00152,0.000432,0.000762,0,900,22.7,52,25.4,42,-0.0138,4400,13600000,0.00207,5000,0.00218,5460,0,4,0,1,4
752,1,0.00152,0.000406,0.000762,0,900,22.7,52,25,42,-0.0148,4010,12400000,0.0019,4410,0.00201,4850,0,4,0,1,4
753,1,0.00152,0.000406,0.000762,0,900,22.7,52,25.5,42,-0.0138,4110,12700000,0.00207,4830,0.00218,5260,0,4,0,1,4
754,1,0.00152,0.000483,0.000762,0,900,22.7,52,25,42,-0.0144,3840,11900000,0.00196,4250,0.00215,4940,0,2,0,1,4
755,1,0.00152,0.000559,0.000762,0,900,22.7,52,25,42,-0.0144,3200,9930000,0.00174,3180,0.00209,4010,0,2,0,1,4
756,1,0.00152,0.000508,0.000762,0,900,22.7,52,25,42,-0.0142,3190,9880000,0.00173,3090,0.00208,3780,0,2,0,1,4
757,1,0.00152,0.000559,0.000762,0,900,22.7,52,25,42,-0.0138,3480,10800000,0.00221,3820,0.00253,4570,0,2,0,1,4
758,1,0.00152,0.000533,0.000762,0,900,22.7,52,25,42,-0.0138,3510,10900000,0.00209,3900,0.00239,4590,0,2,0,1,4
759,1,0.00152,0.000737,0.000762,0,900,22.7,52,25,43,-0.0138,4060,12600000,0.00236,5620,0.00261,6200,0,4,0,1,4
760,1,0.00152,0.000762,0.000762,0,900,22.7,52,25.3,42,-0.0144,3880,12000000,0.00224,5210,0.0025,5810,0,4,0,1,4
761,1,0.00152,0.000737,0.000762,0,900,22.7,52,25,42,-0.0138,4080,12600000,0.00226,5490,0.00252,5970,0,4,0,1,4
762,1,0.00152,0.000737,0.000762,0,900,22.7,52,25,42,-0.0138,3800,11800000,0.0023,5280,0.00258,5700,0,4,0,1,4
763,1,0.00152,0.000686,0.000762,0,900,22.7,52,25,42,-0.0144,3840,11900000,0.0021,4820,0.00254,5430,0,4,0,1,4
764,1,0.00229,0.000432,0.000762,0,900,22.7,52,25,42,-0.0138,4400,13600000,0.00214,5250,0.00227,5760,0,4,0,1,4
765,1,0.00229,0.000457,0.000762,0,900,22.7,52,25.3,43,-0.0138,4230,13100000,0.00206,4990,0.00219,5490,0,4,0,1,4
766,1,0.00229,0.000483,0.000762,0,900,22.7,52,25,42,-0.0144,4510,14000000,0.00226,5810,0.00236,6250,0,4,0,1,4
767,1,0.00229,0.000457,0.000762,0,900,22.7,52,25,43,-0.0138,4060,12600000,0.00225,5020,0.0024,5550,0,4,0,1,4
768,1,0.00229,0.000508,0.000762,0,900,22.7,52,25,42,-0.00846,4650,14400000,0.00207,5850,0.00217,6300,0,4,0,1,4
769,1,0.00229,0.00061,0.000762,0,900,22.7,52,25,42,-0.00886,4730,14700000,0.00216,6280,0.00232,7000,0,4,0,1,4
770,1,0.00229,0.000635,0.000762,0,900,22.7,52,25,42,-0.00846,3880,12000000,0.00191,4690,0.00215,5290,0,4,0,1,4
771,1,0.00229,0.000559,0.000762,0,900,22.7,52,25,43,-0.00827,3970,12300000,0.00191,4770,0.00219,5520,0,4,0,1,4
772,1,0.00229,0.000635,0.000762,0,900,22.7,52,25,42,-0.00827,4250,13200000,0.00198,5370,0.00214,5980,0,4,0,1,4
773,1,0.00229,0.000584,0.000762,0,900,22.7,52,25,42,-0.00728,4360,13500000,0.00196,5470,0.00337,6100,0,4,0,1,4
774,1,0.00229,0.00066,0.000762,0,900,22.7,52,25,42,-0.00787,4030,12500000,0.00198,4790,0.00231,5720,0,4,0,1,4
775,1,0.00229,0.000635,0.000762,0,900,22.7,52,25,42,-0.0065,3980,12300000,0.00184,4380,0.00229,5480,0,4,0,1,4
776,1,0.00229,0.000635,0.000762,0,900,22.7,52,25,43,-0.00591,3850,11900000,0.00173,4120,0.00208,5010,0,4,0,1,4
777,1,0.00229,0.00066,0.000762,0,900,22.7,52,25,42,-0.00827,2860,8870000,0.00147,2630,0.00212,3690,0,2,0,1,4
778,1,0.00229,0.000711,0.000762,0,900,22.7,52,25,42,-0.00827,3480,10800000,0.00184,3790,0.00225,4750,0,2,0,1,4
779,1,0.00229,0.000686,0.000762,0,900,22.7,52,25,42,-0.00787,3560,11000000,0.00168,3690,0.00211,4830,0,3,0,1,4
780,1,0.00229,0.000711,0.000762,0,900,22.7,52,25,42,-0.00886,3440,10600000,0.00178,3850,0.00212,4650,0,2,0,1,4
781,1,0.00229,0.000686,0.000762,0,900,22.7,52,25,43,-0.00787,1740,5380000,0.000993,1140,0.00177,1900,0,0,0,1,4
782,1,0.00229,0.000737,0.000762,0,900,22.7,52,25,43,-0.00787,1800,5590000,0.00118,1400,0.00216,2180,0,0,0,1,4
783,1,0.00229,0.00104,0.000762,0,900,22.7,52,25,42,-0.00709,990,3070000,0.00076,502,0.00225,842,0,0,0,1,4
784,1,0.00114,0.00109,0.001143,0,900,22.9,49,25.6,42,-0.00689,2070,6420000,0.000886,1070,0.00161,1860,0,2,1,1,4
785,1,0.00114,0.00109,0.001143,0,900,22.9,49,25.6,42,-0.00787,2590,8030000,0.0015,2580,0.0022,3420,0,0,1,1,4
786,1,0.00114,0.00114,0.001143,0,900,22.9,49,25.7,42,-0.00551,2560,7930000,0.00146,2460,0.00203,3620,0,0,1,1,4
787,1,0.00114,0.00114,0.001143,0,900,22.9,49,25.7,42,-0.0065,2330,7240000,0.00113,1540,0.00226,3620,0,1,1,1,4
788,1,0.00114,0.00107,0.001143,0,900,22.9,49,25.7,42,-0.00689,2670,8260000,0.00165,2870,0.00215,3760,0,0,1,1,4
789,1,0.00114,0.00104,0.001143,0,900,22.9,49,25.6,42,-0.0063,1630,5050000,0.00089,878,0.00167,1870,0,4,0,1,4
790,1,0.00114,0.00104,0.001143,0,900,22.9,49,25.6,42,-0.00591,1680,5220000,0.00122,1340,0.00184,2110,0,2,0,1,4
791,1,0.00114,0.00114,0.001143,0,900,22.9,49,25.6,42,-0.00689,2730,8470000,0.00199,3650,0.00229,4170,0,0,0,1,4
792,1,0.00114,0.00109,0.001143,0,900,22.9,49,25.6,42,-0.00591,2530,7830000,0.00114,1700,0.00249,2950,0,0,0,1,4
793,1,0.00114,0.00112,0.001143,0,900,22.9,49,25.7,42,-0.00689,1880,5830000,0.000858,927,0.000967,1020,0,2,0,1,4
794,1,0.00114,0.00117,0.001143,0,900,22.9,49,25.7,42,-0.00689,2590,8030000,0.0016,2810,0.00209,3660,0,3,0,1,4
795,1,0.00114,0.00124,0.001143,0,900,22.9,49,25.7,42,-0.00787,1640,5090000,0.0012,1320,0.00209,2410,0,4,0,1,4
796,1,0.00114,0.00122,0.001143,0,900,22.9,49,25.8,42,-0.00689,1420,4410000,0.0016,1670,0.00245,2590,0,4,0,1,4
797,1,0.00114,0.00109,0.001143,0,900,22.9,49,25.7,42,-0.00689,1980,6140000,0.00186,2470,0.00238,3290,0,4,0,1,4
798,1,0.00114,0.001,0.001143,0,900,22.9,49,25.6,42,-0.00728,2130,6600000,0.00108,1280,0.002,2620,0,4,0,1,4
799,1,0.00114,0.00117,0.001143,0,900,22.9,49,25.6,42,-0.00728,1060,3280000,0.000702,464,0.00162,1090,0,4,0,1,4
800,1,0.00114,0.00119,0.001143,0,900,22.9,49,25.7,41,-0.00728,1680,5200000,0.00109,1150,0.00202,2210,0,4,0,1,4
801,1,0.00114,0.00117,0.001143,0,900,22.9,49,25.7,41,-0.00787,2190,6790000,0.0011,1450,0.00175,1910,0,4,0,1,4
802,1,0.00114,0.00114,0.001143,0,900,22.9,49,25.7,41,-0.00728,686,2130000,0.000586,256,0.00175,817,0,4,0,1,4
804,1,0.00152,0.000864,0.001143,0,900,22.9,49,25.7,41,-0.00591,3340,10400000,0.00158,3460,0.00253,4830,0,3,0,1,4
805,1,0.00152,0.000914,0.001143,0,900,22.9,49,25.8,41,-0.00886,2850,8840000,0.00136,2360,0.00229,4240,0,3,0,1,4
806,1,0.00152,0.000889,0.001143,0,900,22.9,49,25.7,41,-0.0104,2800,8670000,0.00175,3470,0.00204,4070,0,3,0,1,4
807,1,0.00152,0.000889,0.001143,0,900,22.9,49,25.6,41,-0.0104,2810,8700000,0.00177,3540,0.00242,4380,0,3,0,1,4
808,1,0.00152,0.000864,0.001143,0,900,22.9,49,25.7,41,-0.00984,2230,6920000,0.000715,849,0.00182,2930,0,3,0,1,4
809,1,0.00152,0.000991,0.001143,0,900,22.9,49,25.6,41,-0.00984,3110,9650000,0.00167,3580,0.0035,4920,0,2,0,1,4
810,1,0.00152,0.000965,0.001143,0,900,22.9,49,25.6,41,-0.00925,2700,8380000,0.00188,3630,0.00226,4360,0,0,0,1,4
811,1,0.00152,0.000864,0.001143,0,900,22.9,49,25.6,41,-0.00886,3140,9720000,0.00179,3770,0.00248,4980,0,2,0,1,4
812,1,0.00152,0.00094,0.001143,0,900,22.9,49,25.6,41,-0.00925,3030,9390000,0.00178,3620,0.00219,4630,0,2,0,1,4
813,1,0.00152,0.000914,0.001143,0,900,22.9,49,25.7,41,-0.00984,3470,10800000,0.00181,4320,0.0022,5290,0,2,0,1,4
814,1,0.00152,0.000914,0.001143,0,900,23,52,25,45,-0.00984,2540,7890000,0.00123,1940,0.00192,3110,0,0,0,1,4
815,1,0.00152,0.000889,0.001143,0,900,23,52,25,43,-0.00984,3460,10700000,0.00182,4030,0.00218,4860,0,2,0,1,4
816,1,0.00152,0.000864,0.001143,0,900,23,52,25,45,-0.00886,3380,10500000,0.00182,3930,0.00218,4790,0,3,0,1,4
817,1,0.00152,0.000864,0.001143,0,900,23,52,25,46,-0.00984,3200,9920000,0.00167,3410,0.00212,4310,0,2,0,1,4
818,1,0.00152,0.000914,0.001143,0,900,23,52,25,47,-0.00846,3600,11200000,0.00166,3790,0.00202,4640,0,4,0,1,4
819,1,0.00152,0.000965,0.001143,0,900,23,52,25,45,-0.00787,3890,12100000,0.00237,5740,0.00267,6540,0,3,0,1,4
820,1,0.00152,0.00094,0.001143,0,900,23,52,25,43,-0.00787,4060,12600000,0.00245,6140,0.0027,6890,0,2,0,1,4
821,1,0.00152,0.000889,0.001143,0,900,23,52,25,43,-0.00886,4090,12700000,0.00217,5570,0.00261,6630,0,3,0,1,4
822,1,0.00152,0.00094,0.001143,0,900,23,52,25,42,-0.00886,3800,11800000,0.00206,5200,0.00237,6160,0,3,0,1,4
823,1,0.00229,0.000889,0.001143,0,900,23,52,25,43,-0.00689,4180,13000000,0.00216,6180,0.00274,7400,0,4,0,1,4
824,1,0.00229,0.00104,0.001143,0,900,23,52,25,43,-0.00925,3560,11000000,0.00196,4620,0.00271,6020,0,3,0,1,4
825,1,0.00229,0.00104,0.001143,0,900,23,52,25,43,-0.00846,3820,11800000,0.00212,5410,0.00249,6430,0,3,0,1,4
826,1,0.00229,0.00107,0.001143,0,900,23,52,25,43,-0.00886,4050,12600000,0.00227,6080,0.00265,7070,0,3,0,1,4
827,1,0.00229,0.00107,0.001143,0,900,23,52,25,43,-0.00787,3320,10300000,0.00163,3600,0.0022,5060,0,2,0,1,4
828,1,0.00229,0.00104,0.001143,0,900,23,52,25,43,-0.00925,3960,12300000,0.00196,5090,0.00257,6520,0,4,0,1,4
829,1,0.00229,0.00102,0.001143,0,900,23,52,25,44,-0.00787,3900,12100000,0.0023,6040,0.00262,6750,0,3,0,1,4
830,1,0.00229,0.00104,0.001143,0,900,23,52,25,43,-0.00787,3590,11100000,0.00185,4520,0.00237,5620,0,4,0,1,4
831,1,0.00229,0.00102,0.001143,0,900,23,52,25,43,-0.00787,3940,12200000,0.00168,4240,0.00232,6290,0,4,0,1,4
832,1,0.00229,0.00107,0.001143,0,900,23,52,25,43,-0.00689,3740,11600000,0.00192,4910,0.00228,5960,0,4,0,1,4
833,1,0.00229,0.00112,0.001143,0,900,23,52,25,43,-0.00689,3610,11200000,0.00173,4000,0.00252,5610,0,3,0,1,4
834,1,0.00229,0.000965,0.001143,0,900,23,52,25,43,-0.00728,3590,11100000,0.00199,4710,0.00234,5450,0,2,0,1,4
835,1,0.00229,0.000965,0.001143,0,900,23,52,25,43,-0.00787,2880,8930000,0.00151,2940,0.00217,4070,0,0,0,1,4
836,1,0.00229,0.00107,0.001143,0,900,23,52,25,43,-0.00866,3520,10900000,0.00196,4700,0.0023,5460,0,2,0,1,4
837,1,0.00229,0.00112,0.001143,0,900,23,52,25,43,-0.00787,3890,12100000,0.00213,5480,0.00261,6630,0,3,0,1,4
838,1,0.00229,0.00107,0.001143,0,900,23,52,25,43,-0.00689,3710,11500000,0.00202,4930,0.00273,6220,0,3,0,1,4
839,1,0.00229,0.00107,0.001143,0,900,23,52,25,43,-0.00689,3790,11700000,0.00202,5080,0.00275,6230,0,4,0,1,4
840,1,0.00229,0.00109,0.001143,0,900,23,52,25,43,-0.00689,3600,11200000,0.00183,4290,0.0024,5550,0,2,0,1,4
841,1,0.00229,0.00102,0.001143,0,900,23,52,25,43,-0.00886,3930,12200000,0.00206,5380,0.00255,6620,0,4,0,1,4
842,1,0.00229,0.00107,0.001143,0,900,23,52,25,43,-0.00846,4040,12500000,0.00212,5750,0.00252,6810,0,3,0,1,4
843,1,0.00114,0.000128,0.000127,0,900,22.4,54,21,54,0,3010,9320000,0.000925,1810,0.00141,1950,0,4,0,1,4
844,1,0.00114,0.000198,0.000127,0,900,22.4,54,21,57,0,2750,8520000,0.00105,1810,0.00132,1940,0,4,0,1,4
845,1,0.00114,0.000195,0.000127,0,900,22.4,54,21,57,0,2490,7710000,0.000953,1300,0.00196,1330,0,4,0,1,4
846,1,0.00114,0.000294,0.000127,0,900,22.4,54,21,57,0,2460,7620000,0.000933,1320,0.00108,1440,0,4,0,1,4
847,1,0.00114,0.000315,0.000127,0,900,22.4,54,21.1,57,0,2250,6970000,0.000788,1060,0.00153,1110,0,4,0,1,4
848,1,0.00114,0.000154,0.000127,0,900,22.4,54,21.1,57,0,3610,11200000,0.00121,2360,0.00122,2410,0,4,0,1,4
849,1,0.00114,0.0001,0.000127,0,900,22.4,54,21,56,0,3240,10100000,0.000837,1580,0.000858,1640,0,4,0,1,4
850,1,0.00114,0.000261,0.000127,0,900,22.4,54,21.1,57,0,3110,9650000,0.00138,2140,0.00139,2180,0,4,0,1,4
851,1,0.00114,0.000189,0.000127,0,900,22.4,54,21.3,56,0,3410,10600000,0.000972,1920,0.000991,1970,0,4,0,1,4
852,1,0.00114,0.000116,0.000127,0,900,22.4,54,21,56,0,3780,11700000,0.000914,2020,0.000936,2090,0,4,0,1,4
853,1,0.00114,0.000305,0.000127,0,900,22.4,54,21,56,0,3300,10200000,0.00109,2140,0.00116,2350,0,4,0,1,4
854,1,0.00114,4.87E-05,0.000127,0,900,22.4,54,21,57,0,2940,9130000,0.000875,1550,0.00115,1640,0,4,0,1,4
855,1,0.00114,0.000295,0.000127,0,900,22.4,54,21,56,0,2940,9120000,0.00104,1790,0.00141,1940,0,4,0,1,4
856,1,0.00114,0.000219,0.000127,0,900,22.4,54,21.2,56,0,2900,9000000,0.00099,1730,0.00368,1570,0,4,0,1,4
857,1,0.00114,0.00025,0.000127,0,900,22.4,54,21,56,0,2920,9050000,0.000923,1620,0.000965,1730,0,4,0,1,4
858,0,0.00114,0.000268,0.000127,0,900,22.4,54,21,57,0,0.114,353,0.000893,-0.0199,0.00105,-0.0217,0,4,0,1,4
859,1,0.00114,0.000278,0.000127,0,900,22.4,54,21,54,0,2780,8610000,0.000858,1430,0.000995,1570,0,4,0,1,4
860,1,0.00114,0.000237,0.000127,0,900,22.4,54,21,55,0,2880,8920000,0.000886,1540,0.00177,1590,0,4,0,1,4
861,1,0.00114,0.000289,0.000127,0,900,22.4,54,21,54,0,2960,9170000,0.00105,1830,0.00156,1890,0,4,0,1,4
862,1,0.00114,0.000287,0.000127,0,900,22.4,54,21.4,54,0,2950,9150000,0.00117,1970,0.00122,2110,0,4,0,1,4
863,1,0.00152,3.43E-05,0.000127,0,900,22.4,54,21,54,0,4070,12600000,0.0011,2560,0.00113,2680,0,4,0,1,4
864,1,0.00152,0.000134,0.000127,0,900,22.4,54,21.2,54,0,4010,12400000,0.00133,2750,0.00137,2870,0,4,0,1,4
865,1,0.00152,0.000122,0.000127,0,900,22.4,54,21.1,53,0,3910,12100000,0.000877,2000,0.000909,2110,0,4,0,1,4
866,1,0.00152,0.000117,0.000127,0,900,22.4,54,21.3,53,0,3850,11900000,0.00117,2560,0.0012,2660,0,4,0,1,4
867,1,0.00152,0.000128,0.000127,0,900,22.4,54,21.1,52,0,4380,13600000,0.000973,2570,0.000989,2620,0,4,0,1,4
868,1,0.00152,0.000109,0.000127,0,900,22.4,54,21,51,0,4090,12700000,0.001,2340,0.00103,2460,0,4,0,1,4
869,1,0.00152,0.000109,0.000127,0,900,22.4,54,21.5,53,0,3750,11600000,0.00102,2240,0.00105,2310,0,4,0,1,4
870,1,0.00152,0.00012,0.000127,0,900,22.4,54,21.6,54,0,3660,11400000,0.00103,2160,0.00106,2250,0,4,0,1,4
871,1,0.00152,0.000108,0.000127,0,900,22.4,54,21.8,54,0,3340,10300000,0.000752,1500,0.000779,1580,0,4,0,1,4
872,1,0.00152,6.40E-05,0.000127,0,900,22.4,54,21.9,53,0,3660,11300000,0.00121,2320,0.00123,2400,0,4,0,1,4
873,1,0.00152,0.000147,0.000127,0,900,22.4,54,21.9,53,0,4440,13800000,0.00143,3520,0.00147,3680,0,4,0,1,4
874,1,0.00152,0.000209,0.000127,0,900,22.4,54,21.6,54,0,4080,12600000,0.00119,2840,0.00124,3030,0,4,0,1,4
875,1,0.00152,0.000154,0.000127,0,900,22.4,54,22,52,0,4070,12600000,0.00143,3130,0.00149,3340,0,4,0,1,4
876,1,0.00152,0.000162,0.000127,0,900,22.4,54,22,53,0,3970,12300000,0.00114,2710,0.0012,2930,0,4,0,1,4
877,1,0.00152,0.000135,0.000127,0,900,22.4,54,22.1,52,-0.00591,4370,13500000,0.00176,3600,0.0018,3760,0,4,0,1,4
878,1,0.00152,0.000187,0.000127,0,900,22.4,54,22,53,0,4700,14600000,0.00141,3980,0.00144,4120,0,4,0,1,4
879,1,0.00152,0.000209,0.000127,0,900,22.4,54,22,52,0,3910,12100000,0.00109,2620,0.00115,2860,0,4,0,1,4
880,1,0.00152,0.000153,0.000127,0,900,22.4,54,22,52,0,3800,11800000,0.00112,2580,0.0012,2890,0,4,0,1,4
881,1,0.00152,0.000224,0.000127,0,900,22.4,54,22,52,0,4140,12800000,0.00124,3180,0.00129,3380,0,4,0,1,4
882,1,0.00152,0.000205,0.000127,0,900,22.4,54,22,52,0,3690,11400000,0.00101,2230,0.00107,2440,0,4,0,1,4
883,1,0.00229,8.17E-05,0.000127,0,900,22.4,54,22,51,0,4420,13700000,0.0011,2460,0.00113,2570,0,4,0,1,4
884,1,0.00229,0.000102,0.000127,0,900,22.4,54,22.8,50,0,4300,13300000,0.00102,2380,0.00104,2470,0,4,0,1,4
885,1,0.00229,7.47E-05,0.000127,0,900,22.4,54,22.9,51,0,4150,12900000,0.000981,2190,0.00103,2370,0,4,0,1,4
886,1,0.00229,6.50E-05,0.000127,0,900,22.4,54,22,50,0,4550,14100000,0.00121,3110,0.00124,3210,0,4,0,1,4
887,1,0.00229,8.20E-05,0.000127,0,900,22.4,54,23,49,0,5220,16200000,0.00173,4300,0.00175,4370,0,4,0,1,4
888,1,0.00229,0.000129,0.000127,0,900,22.4,54,23,49,0,5040,15600000,0.00151,3810,0.00154,3910,0,4,0,1,4
889,1,0.00229,6.40E-05,0.000127,0,900,22.4,54,23.3,48,0,4450,13800000,0.00178,3480,0.00182,3610,0,4,0,1,4
890,1,0.00229,9.90E-05,0.000127,0,900,22.4,54,23.3,48,0,4780,14800000,0.00115,2880,0.00118,3020,0,4,0,1,4
891,1,0.00229,0.000164,0.000127,0,900,22.4,54,23.3,48,0,4860,15100000,0.00143,3330,0.00145,3430,0,4,0,1,4
892,1,0.00229,0.000158,0.000127,0,900,22.4,54,23.4,48,0,4680,14500000,0.00115,2920,0.00116,2970,0,4,0,1,4
893,1,0.00229,0.000155,0.000127,0,900,22.4,54,23,48,0,5150,16000000,0.00146,4240,0.00149,4380,0,4,0,1,4
894,1,0.00229,0.000228,0.000127,0,900,22.4,54,23.6,48,0,4860,15100000,0.00126,3630,0.00129,3770,0,4,0,1,4
895,1,0.00229,0.000198,0.000127,0,900,22.4,54,23.7,48,0,4630,14300000,0.00124,3340,0.00128,3520,0,4,0,1,4
896,1,0.00229,0.000166,0.000127,0,900,22.4,54,23.8,48,0,4540,14100000,0.00112,3050,0.00116,3220,0,4,0,1,4
897,1,0.00229,0.000165,0.000127,0,900,22.4,54,23,48,0,5100,15800000,0.00136,3970,0.00137,4020,0,4,0,1,4
898,1,0.00229,0.000136,0.000127,0,900,22.4,54,24,47,0,5020,15600000,0.00146,3900,0.00149,4020,0,4,0,1,4
899,1,0.00229,0.000129,0.000127,0,900,22.4,54,21,47,0,4500,13900000,0.00115,2840,0.00119,3020,0,4,0,1,4
900,1,0.00229,0.000169,0.000127,0,900,22.4,54,24.1,46,0,4390,13600000,0.0011,2720,0.00115,2920,0,4,0,1,4
901,1,0.00229,0.000138,0.000127,0,900,22.4,54,24,46,0,4340,13500000,0.00107,2520,0.00112,2730,0,4,0,1,4
902,1,0.00229,8.23E-05,0.000127,0,900,22.4,54,24.2,46,0,4400,13600000,0.000957,2420,0.000988,2540,0,4,0,1,4
903,1,0.00114,0.00035,0.000381,0,900,22.2,53,21.1,50,0,3420,10600000,0.00148,3150,0.00179,3470,0,4,0,2,5
904,1,0.00114,0.000361,0.000381,0,900,22.2,53,21.1,50,0,3870,12000000,0.00221,4500,0.00237,4670,0,4,0,2,5
905,1,0.00114,0.000404,0.000381,0,900,22.2,53,21.1,50,0,3350,10400000,0.00264,3990,0.00298,4400,0,4,0,2,5
906,1,0.00114,0.000181,0.000381,0,900,22.2,53,21.1,50,0,3270,10100000,0.00198,3570,0.00242,4050,0,4,0,2,5
907,0,0.00114,0.000312,0.000381,0,900,22.2,53,21.1,50,0,579,1800000,0.000158,-46.9,0.000158,44.9,0,4,0,2,5
908,1,0.00114,0.000815,0.000381,0,900,22.2,53,21.1,50,0,3450,10700000,0.00172,3440,0.00196,3720,0,4,0,2,5
909,1,0.00114,0.00075,0.000381,0,900,22.2,53,21.1,50,0,3010,9320000,0.00148,2520,0.00187,3070,0,4,0,2,5
910,1,0.00114,0.000709,0.000381,0,900,22.2,53,21.2,51,-0.000394,3130,9710000,0.00185,3140,0.00235,3930,0,4,0,2,5
911,1,0.00114,0.000861,0.000381,0,900,22.2,53,21.2,57,-0.00197,3940,12200000,0.00214,4580,0.00219,4740,0,4,0,2,5
912,1,0.00114,0.000263,0.000381,0,900,22.2,53,21.1,57,0,3880,12000000,0.00215,4290,0.0022,4470,0,4,0,2,5
913,1,0.00114,0.00041,0.000381,0,900,22.2,53,21.1,57,0,3930,12200000,0.00217,4770,0.00222,4970,0,4,0,2,5
914,1,0.00114,0.000308,0.000381,0,900,22.2,53,21.2,57,0,3660,11300000,0.00181,3900,0.00207,4170,0,4,0,2,5
915,1,0.00114,0.000472,0.000381,0,900,22.2,53,21.1,57,-0.000591,3790,11700000,0.00209,4590,0.00232,4890,0,4,0,2,5
916,1,0.00114,0.000333,0.000381,0,900,22.2,53,21.2,57,-0.00295,3900,12100000,0.00233,4920,0.00263,5280,0,4,0,2,5
